date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:15:58	673/673	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Oct%202022%2012:45:02%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://dekko.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.10.0)
02:15:58	265/265	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2012:45:03%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/remove.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://dekko.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.10.0)
02:15:59	326/326	---M--	200	added ('OK')	text/html	date:Mon,%2024%20Oct%202022%2012:41:11%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
02:15:59	326/326	---M--	200	added ('OK')	text/html	date:Mon,%2024%20Oct%202022%2012:41:11%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
02:16:00	70/70	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2012:41:11%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
02:16:00	70/70	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2012:41:11%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
02:16:00	70/70	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2012:41:11%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
02:16:01	71/71	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2012:41:11%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
02:16:01	90/90	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2012:41:11%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
02:16:01	2545/2545	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Oct%202022%2012:41:11%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
